id, name, address, status
35418,name31764,address76159,status6156,
6767,name7591,address81427,status13776,
94374,name29289,address3584,status9975,
60995,name88590,address7501,status80287,
50892,name47500,address17192,status49095,
37429,name48611,address55522,status1964,
3063,name96551,address73143,status78076,
93951,name13739,address21995,status89337,
6530,name2796,address94128,status24428,
16750,name88759,address84580,status20482,
98844,name99704,address19896,status35112,
3842,name61152,address84107,status73758,
58770,name99508,address76123,status41451,
85482,name80447,address8510,status60590,
46410,name64398,address29964,status63405,
43203,name92417,address8938,status13661,
47772,name80145,address64184,status56540,
18434,name24886,address53832,status87430,
21069,name51560,address16890,status5312,
41290,name70338,address12854,status8402,
51594,name82882,address80358,status93970,
75366,name41069,address22573,status23067,
71117,name26064,address61735,status14333,
32908,name26146,address38430,status10413,
48121,name74629,address89126,status22941,
89372,name21515,address65366,status12327,
15963,name60757,address93891,status82146,
63072,name2454,address39835,status37047,
86953,name77174,address71067,status8014,
5326,name98145,address65380,status50433,
36386,name34418,address40924,status17938,
24296,name49720,address27287,status55889,
63112,name77941,address19354,status78984,
76511,name3555,address5143,status74530,
22358,name55916,address18935,status49899,
55520,name64505,address22178,status53459,
88815,name90370,address83918,status37201,
2196,name12229,address65986,status42724,
53873,name63218,address81126,status18645,
6141,name7394,address24297,status55224,
28211,name88103,address846,status57457,
5239,name32063,address91828,status59956,
69543,name61794,address6849,status23844,
79705,name1467,address61130,status2749,
20055,name26708,address74658,status85838,
57779,name51913,address45052,status97533,
71528,name46143,address74590,status8623,
86704,name96941,address36196,status27423,
4188,name39928,address30190,status87243,
81107,name63069,address77672,status92046,
69289,name1448,address16052,status77959,
77243,name20321,address35349,status88313,
42437,name66406,address12666,status73452,
20864,name31987,address58694,status10002,
59515,name92798,address77752,status30499,
69269,name77215,address23996,status2121,
33013,name29612,address19757,status47288,
1190,name23235,address1285,status3381,
52754,name24033,address73026,status96055,
67705,name65232,address63031,status15179,
31342,name50812,address52844,status68593,
12206,name46278,address52691,status68548,
98558,name12306,address58089,status12439,
4289,name49435,address42212,status25147,
14003,name81607,address53151,status16797,
70628,name88885,address43039,status10124,
28788,name34962,address24161,status70072,
84359,name53323,address20739,status46070,
64422,name57564,address71883,status42880,
51602,name46951,address41816,status64089,
34725,name83809,address28323,status89134,
50567,name12454,address93553,status82616,
51273,name37804,address92568,status29215,
57026,name91829,address17835,status21656,
52036,name30879,address31492,status46702,
378,name90550,address31310,status83583,
23841,name21033,address83980,status10173,
78527,name75833,address62504,status35541,
76484,name40429,address28156,status9516,
80252,name9283,address25431,status45829,
55341,name28353,address10957,status62848,
58388,name93417,address66845,status57405,
77174,name82539,address86880,status33533,
53413,name45973,address91531,status47849,
25458,name87078,address84961,status58828,
99370,name20416,address80953,status44379,
43150,name51931,address33703,status25846,
82035,name17398,address86217,status64326,
26226,name78504,address10928,status50213,
86796,name92533,address8297,status47294,
48030,name56476,address22919,status22889,
71997,name93549,address19791,status5977,
14895,name25688,address54080,status53457,
13766,name89184,address9149,status3728,
22735,name63512,address55054,status71680,
73699,name72380,address1758,status41644,
62502,name19415,address93203,status65632,
87355,name65218,address75871,status9328,
21044,name93231,address42487,status33013,
77729,name10798,address44146,status39594,
28866,name67867,address66256,status45511,
48094,name59976,address69207,status16183,
55916,name24867,address35929,status88184,
32558,name51715,address81553,status22926,
98004,name60492,address89700,status3777,
3165,name89925,address84128,status56664,
63946,name38249,address4642,status77397,
41083,name77017,address56953,status82762,
55304,name61485,address25538,status56253,
75663,name53493,address83550,status63384,
29628,name25851,address13614,status91228,
77460,name75397,address58862,status46710,
83741,name27254,address37259,status92042,
48685,name724,address57538,status32204,
92814,name69476,address85783,status95501,
32523,name83441,address31022,status25042,
89388,name26634,address80993,status29894,
82509,name85920,address94869,status30232,
27960,name23863,address9968,status45793,
56219,name74558,address98384,status78310,
78868,name92137,address26522,status81288,
84335,name95306,address40275,status70446,
70764,name32840,address16206,status66642,
67167,name92863,address31846,status2449,
13747,name77550,address3265,status75332,
27378,name94856,address74281,status21396,
68742,name7087,address95166,status90233,
21747,name3761,address47553,status55049,
48563,name71830,address38847,status58330,
13963,name60306,address79998,status71557,
32042,name33019,address75171,status90086,
20830,name7029,address28574,status99328,
86290,name50025,address30515,status53150,
70792,name43732,address99429,status25748,
97455,name26684,address12544,status26179,
50593,name39901,address5859,status12699,
64444,name35713,address14761,status74811,
24219,name31470,address20883,status18932,
8176,name29976,address12211,status35371,
40480,name95800,address9303,status3709,
14011,name93301,address6641,status35454,
57334,name47007,address77663,status33978,
95175,name14011,address67003,status41852,
51996,name16343,address78177,status58092,
28185,name71935,address35832,status87923,
56716,name40808,address83615,status43547,
48046,name19338,address69942,status23794,
86553,name71243,address41766,status56365,
48513,name47062,address30190,status97992,
32112,name6859,address16235,status26731,
1473,name52848,address68483,status6089,
95864,name87205,address10414,status16034,
55709,name18996,address30017,status88648,
42803,name82855,address72344,status74111,
74809,name77620,address45119,status56158,
35517,name14420,address15102,status93074,
48472,name67249,address40031,status68897,
77482,name72573,address58941,status42539,
19730,name53887,address66475,status61549,
27305,name28553,address59357,status19296,
88444,name8965,address25847,status97726,
97797,name52685,address27569,status64197,
37029,name25562,address78051,status48403,
74400,name9333,address50867,status84817,
9428,name91369,address71064,status4813,
68823,name11673,address94986,status94815,
28525,name57965,address10344,status73901,
22307,name33576,address81925,status426,
34091,name55541,address9007,status93145,
8308,name45056,address47486,status67567,
50501,name71841,address46134,status24406,
15029,name71250,address633,status45582,
94698,name88546,address37996,status54255,
72589,name23458,address49956,status75561,
47526,name8541,address14989,status36396,
84986,name40325,address18391,status87491,
10237,name17896,address92349,status77531,
1941,name19682,address60467,status58562,
1965,name15179,address78923,status51435,
82386,name7441,address22948,status38926,
1678,name68832,address19824,status64491,
15870,name22302,address68033,status25999,
74546,name86196,address90031,status73551,
89857,name11846,address76840,status34897,
30759,name27395,address77653,status96459,
43068,name72599,address59684,status51939,
93009,name64926,address42231,status61973,
55370,name88628,address52553,status82963,
78322,name79144,address57912,status14022,
32832,name67119,address59956,status10259,
26149,name63316,address70562,status16569,
12846,name32525,address26061,status43671,
95068,name68073,address30826,status82187,
74493,name88133,address25350,status16820,
7494,name81662,address96590,status52793,
81680,name18272,address47066,status5058,
62445,name40221,address20184,status19396,
97125,name40474,address25873,status35867,
14833,name88099,address47897,status26927,
58259,name73183,address26136,status14937,
87440,name7422,address30608,status46431,
68014,name74507,address73755,status55648,
5453,name41091,address35802,status45113,
30809,name7693,address94944,status16464,
21155,name44323,address16680,status354,
73859,name9356,address30121,status98956,
21444,name18250,address93589,status92741,
3200,name65599,address58267,status26360,
15526,name67197,address33164,status22076,
37335,name14793,address51290,status27217,
6033,name13355,address49789,status74266,
4067,name95637,address7535,status88753,
71295,name67213,address19159,status98283,
26381,name44537,address30563,status32746,
86812,name96806,address94734,status40601,
7859,name34389,address53345,status60423,
47078,name94243,address53141,status37219,
45892,name76691,address62135,status97392,
65901,name7578,address23941,status20005,
15105,name55238,address47829,status1252,
89716,name13260,address98740,status86740,
89501,name34413,address64043,status92830,
23918,name676,address82174,status67873,
1790,name74446,address31919,status46962,
13633,name49014,address94815,status531,
13657,name15165,address20597,status65678,
21830,name36131,address34967,status39759,
81305,name67412,address3604,status30972,
84774,name19890,address61828,status45265,
10584,name2138,address70695,status52028,
35262,name62646,address62986,status47890,
14915,name45983,address76585,status58988,
36987,name44172,address622,status49793,
2457,name57083,address10423,status11073,
6590,name72763,address66934,status19756,
8397,name75220,address96690,status19661,
38521,name91123,address61482,status94102,
79158,name69338,address29657,status74864,
82992,name89366,address95456,status88967,
22330,name10931,address60393,status7257,
56631,name52357,address99170,status68266,
36258,name30403,address80189,status63547,
37461,name32007,address18544,status56449,
39736,name80145,address73580,status46738,
901,name7819,address18935,status71161,
46196,name84135,address58280,status75113,
26568,name29349,address51710,status81101,
51413,name71921,address7582,status38430,
42764,name74761,address24744,status54158,
58965,name12417,address17639,status41069,
32110,name98331,address51702,status3063,
11564,name74516,address42714,status49290,
58023,name17544,address60136,status12692,
6845,name52300,address25232,status23740,
86658,name63611,address43906,status4455,
19358,name65102,address99742,status60765,
46888,name82122,address48311,status99397,
26397,name55186,address61794,status88077,
82172,name28829,address6177,status23174,
68609,name44067,address98182,status62892,
8028,name3794,address2950,status20804,
56749,name50269,address74621,status80510,
43315,name13559,address58297,status58782,
83853,name65794,address485,status53174,
16353,name50030,address22724,status93737,
98612,name25853,address84298,status73229,
98957,name34861,address54372,status64096,
34308,name82751,address4565,status59528,
26521,name81923,address11355,status16044,
58976,name89090,address37167,status19336,
13530,name58663,address56235,status32337,
52160,name4971,address15527,status38246,
65372,name56526,address51466,status8330,
53449,name25620,address17260,status50478,
92828,name79962,address75735,status82984,
65697,name42625,address2865,status90940,
68332,name42234,address98164,status5877,
83443,name91124,address13927,status44482,
64588,name17482,address79887,status78788,
33292,name81844,address84696,status53425,
1280,name38361,address7358,status45902,
40871,name61857,address12344,status74393,
78826,name681,address96674,status24361,
9849,name97520,address60038,status39565,
98180,name89422,address84807,status59505,
19794,name18853,address10793,status70912,
28513,name36591,address72480,status76067,
32347,name21175,address58963,status13159,
39474,name19139,address13708,status30140,
63160,name90287,address93312,status59961,
25909,name66038,address82653,status87909,
86632,name31765,address61713,status29189,
74497,name34382,address80298,status56218,
21968,name55331,address56234,status31207,
55892,name61938,address14789,status46569,
59621,name95715,address64097,status30776,
61326,name76618,address19639,status20252,
92793,name80472,address855,status57001,
88131,name93988,address69704,status38809,
79438,name29234,address9676,status73189,
57205,name38014,address16769,status99104,
26330,name16455,address94884,status57135,
2107,name68891,address45617,status86153,
73060,name1722,address55237,status871,
34494,name23849,address93348,status95143,
14500,name93590,address50423,status82083,
91734,name88099,address65389,status77225,
45958,name81809,address53666,status77623,
26763,name86877,address71542,status34567,
99019,name1683,address81232,status66666,
69324,name80233,address2926,status78870,
92462,name55446,address62994,status72149,
1728,name51591,address44461,status84532,
22829,name86781,address8543,status33906,
3589,name14993,address19529,status27540,
89591,name400,address38389,status9256,
22112,name43985,address78203,status43586,
33497,name8731,address14917,status60316,
20113,name95181,address16640,status4882,
32312,name85005,address73785,status71297,
16515,name62050,address95789,status561,
1580,name78287,address19387,status99935,
22935,name13965,address93755,status58918,
11855,name30115,address16041,status89194,
76110,name55205,address60537,status9184,
9499,name17542,address39982,status64669,
99726,name5883,address33062,status66650,
85167,name13005,address90797,status40801,
49725,name25786,address77202,status74230,
70858,name46409,address25366,status36229,
50083,name98633,address8992,status13348,
40174,name1029,address55086,status69956,
37708,name78597,address61031,status17338,
90078,name74532,address43339,status81700,
24355,name85002,address34859,status24090,
86687,name69414,address19861,status70643,
32696,name53097,address34888,status64241,
91930,name38401,address62118,status40202,
7419,name61808,address70695,status77460,
95064,name91785,address27658,status57324,
95933,name29735,address30439,status48258,
52452,name9066,address41792,status80709,
71413,name57807,address62261,status77543,
74892,name42186,address29238,status81964,
64377,name41603,address32947,status90196,
86016,name2826,address49200,status36131,
4224,name13720,address40948,status52490,
41809,name94979,address60737,status31059,
80894,name27326,address43598,status75891,
7627,name50223,address75187,status53672,
93758,name12262,address22579,status55611,
1327,name92531,address70400,status36035,
18459,name43159,address63925,status15968,
21400,name36438,address57091,status23449,
78899,name62283,address25850,status86877,
58581,name80016,address9035,status73437,
65455,name30545,address74573,status82044,
76286,name35939,address95039,status15947,
53507,name37012,address38990,status86409,
73616,name88866,address8827,status40231,
36215,name36391,address71614,status32768,
76958,name70816,address39015,status98103,
70607,name62360,address89984,status45036,
49132,name26229,address69999,status33402,
35264,name3423,address89112,status58800,
21680,name3176,address19198,status40073,
87184,name51741,address35530,status88683,
66194,name90247,address1316,status19705,
90905,name42206,address33726,status30037,
8523,name89899,address40177,status67158,
26949,name68472,address28607,status737,
90537,name94295,address15671,status84935,
85267,name8396,address58422,status62075,
48201,name55767,address18091,status23150,
99536,name52930,address2515,status57033,
86395,name66147,address79715,status68646,
99918,name74788,address4716,status72450,
24539,name65113,address5509,status57009,
7791,name80028,address71965,status48817,
554,name96486,address50585,status28493,
52972,name1197,address79506,status99438,
44868,name80423,address10925,status94985,
86263,name17261,address11096,status5553,
65673,name25371,address67490,status97678,
58956,name38388,address80760,status55302,
7042,name76163,address74264,status98839,
20400,name37596,address27412,status2950,
91329,name94560,address388,status6962,
371,name77728,address90856,status67106,
82819,name87448,address73017,status22749,
39696,name35357,address63755,status46712,
28526,name19441,address52866,status50345,
69642,name53523,address29613,status86395,
9813,name9716,address74883,status40090,
64559,name11811,address22296,status55694,
50033,name22027,address4156,status1317,
92470,name10386,address14001,status18697,
199,name64994,address56904,status13009,
57477,name1751,address59666,status43398,
90345,name79224,address38774,status16222,
96707,name24416,address92677,status64039,
85967,name50202,address43264,status91136,
31030,name75840,address71821,status67789,
67528,name81621,address62027,status37480,
37289,name77346,address583,status5317,
13260,name59400,address36159,status46602,
22830,name76101,address91748,status45702,
51129,name16215,address89307,status36169,
26148,name21993,address22797,status40505,
45969,name98891,address74999,status14423,
25245,name36549,address35754,status99998,
90371,name36681,address42557,status86248,
46031,name16897,address79152,status77679,
11048,name95709,address90288,status67495,
6772,name98653,address46924,status93176,
10065,name72277,address93033,status7054,
11145,name46875,address3190,status9307,
97535,name82920,address87947,status47077,
26940,name99068,address462,status93402,
69792,name47625,address52978,status89035,
36698,name7325,address23130,status38214,
76339,name57967,address95100,status87156,
38916,name34437,address21120,status43403,
65512,name97920,address49991,status7889,
20460,name45701,address44137,status14990,
62434,name74536,address10935,status51372,
19829,name99799,address54911,status82702,
96823,name69536,address48653,status16426,
60566,name29280,address76462,status43780,
21774,name12777,address24208,status77961,
41615,name66598,address33381,status10911,
90096,name93320,address16097,status13139,
24638,name87127,address61340,status2838,
61834,name29341,address94085,status94484,
48814,name40595,address66098,status79889,
78262,name49820,address93984,status13594,
8140,name35887,address15784,status78781,
22720,name38226,address30906,status26228,
96272,name75553,address40857,status46460,
71865,name87918,address41331,status68420,
74810,name22819,address10299,status26113,
85346,name68547,address62276,status57342,
19350,name6094,address90012,status68497,
87200,name3203,address58786,status97801,
1430,name41567,address13190,status33027,
35206,name42724,address29372,status15548,
76508,name35894,address98269,status99873,
9584,name98270,address99322,status55874,
32815,name54801,address48061,status5125,
96036,name56587,address28574,status26870,
18562,name77525,address63838,status36572,
22673,name98278,address44868,status89191,
19762,name71141,address89074,status36165,
88044,name86851,address63477,status65318,
33896,name19075,address41843,status41704,
13501,name23915,address76209,status33903,
47335,name71639,address20742,status37540,
52347,name11078,address40512,status15367,
94987,name110,address79094,status42140,
60793,name59640,address68148,status77027,
30591,name72,address44883,status28620,
24546,name21793,address97027,status50460,
85632,name52149,address39765,status49165,
20153,name81462,address84111,status4038,
48829,name59626,address68694,status22421,
67952,name21761,address80857,status38677,
39934,name81250,address82551,status39696,
79189,name45313,address93519,status7357,
61507,name97165,address24866,status67306,
7405,name70791,address34375,status61973,
34760,name27309,address76107,status85844,
49304,name76147,address76802,status31924,
51267,name3475,address37359,status2815,
15697,name36604,address64875,status1591,
96099,name50982,address88214,status73855,
41709,name3429,address63927,status85048,
21424,name61467,address45073,status90024,
25688,name49064,address72805,status14648,
88495,name89821,address36350,status20948,
83869,name66991,address11805,status70965,
77245,name57222,address25345,status11195,
16701,name10101,address70706,status6612,
95921,name89444,address54347,status46170,
94196,name33800,address21250,status3192,
72988,name59253,address22581,status5548,
76472,name10570,address95538,status70760,
17129,name55306,address5890,status71795,
12763,name75371,address8020,status9005,
51391,name52327,address95586,status96815,
3046,name46800,address33218,status13584,
76348,name24865,address31915,status97349,
37278,name6959,address63682,status45888,
54969,name95038,address75584,status73721,
80001,name94800,address19361,status30250,
45546,name50296,address70348,status6355,
34727,name47405,address53210,status60318,
93981,name38074,address77701,status18974,
38786,name82354,address27822,status25488,
78808,name66080,address50027,status4164,
39872,name55165,address21867,status76341,
94140,name39995,address63272,status38802,
94086,name7870,address23912,status71393,
93734,name73450,address35311,status79994,
20,name79576,address78084,status80463,
67114,name66210,address88510,status66923,
84253,name13707,address50008,status29016,
55943,name97726,address42171,status86349,
2710,name62931,address15802,status15865,
40976,name29663,address18557,status96059,
16729,name91801,address3314,status60593,
89190,name82046,address14347,status7638,
72816,name36742,address95714,status27004,
43460,name9185,address57372,status31810,
52952,name78957,address92907,status49234,
58872,name90648,address50798,status1082,
28286,name35308,address6131,status9700,
72096,name91355,address80221,status81012,
88867,name95752,address68384,status72734,
64750,name38736,address31241,status67170,
78707,name17851,address32997,status83044,
60867,name38836,address61453,status23044,
50760,name6798,address91961,status97336,
64365,name87905,address41242,status64762,
14442,name81446,address81137,status32337,
61935,name75990,address92999,status25026,
31178,name91056,address13059,status23303,
22262,name63354,address83467,status24152,
56256,name73535,address62715,status69350,
55158,name42775,address88411,status28359,
72911,name22660,address85952,status42603,
52593,name48344,address83329,status80077,
67267,name5140,address89172,status18405,
73135,name94316,address72517,status92122,
63059,name41990,address45138,status91445,
30117,name1665,address22310,status57360,
45345,name86322,address22288,status88909,
28624,name39689,address77759,status52644,
52182,name87698,address87324,status85236,
73848,name94007,address12548,status15675,
35785,name66947,address35425,status94561,
63472,name88962,address20612,status61742,
16375,name34149,address35617,status60859,
82737,name72481,address98886,status44998,
32649,name22327,address22457,status43711,
15684,name41998,address81422,status11455,
2803,name47579,address95810,status92569,
53911,name11395,address69431,status20521,
74032,name29015,address93803,status88648,
49156,name42110,address30199,status50754,
15433,name15953,address23362,status11646,
3375,name33024,address79968,status74300,
30669,name23122,address53546,status77982,
72806,name79177,address31931,status17757,
57911,name91620,address39620,status47804,
97022,name3084,address24409,status18605,
30132,name37000,address83200,status60609,
70627,name15763,address67482,status17693,
61807,name99210,address84418,status95570,
78337,name27143,address48120,status30016,
33096,name60887,address89199,status42986,
19680,name32506,address62369,status33849,
43703,name43394,address7785,status6829,
96153,name59697,address49044,status40860,
72714,name98155,address93945,status15445,
59994,name94601,address63459,status19885,
79467,name9102,address52296,status51855,
61528,name17821,address31700,status68917,
2341,name32406,address58240,status80015,
24939,name36324,address50255,status84975,
55973,name46005,address12754,status87733,
61657,name76822,address25767,status57966,
15490,name41400,address80659,status86311,
90559,name98608,address81567,status39293,
70839,name2649,address62445,status40080,
26375,name7700,address86197,status42294,
48873,name25775,address71840,status44683,
51106,name83908,address20736,status4294,
16105,name41048,address20010,status73703,
84143,name95588,address46289,status26413,
26543,name5712,address70112,status52132,
14452,name34939,address76692,status38075,
69473,name40151,address57588,status13108,
72481,name48978,address78254,status41204,
71468,name95535,address81295,status1530,
70578,name69363,address42974,status99053,
98983,name88731,address47029,status17133,
89195,name33482,address82045,status96876,
66709,name16801,address48390,status90614,
72827,name11399,address61344,status9226,
72449,name41736,address58904,status85933,
4347,name81914,address16658,status6868,
97537,name33818,address32224,status44447,
94478,name31797,address99644,status27014,
1236,name48931,address19368,status28907,
63361,name78829,address58591,status99374,
77478,name96335,address39895,status5887,
86569,name38553,address20342,status77998,
80425,name74127,address91854,status98047,
39177,name40785,address81463,status42426,
84412,name94101,address22023,status81118,
17451,name33583,address61968,status32693,
19941,name67186,address96342,status98531,
74884,name85105,address90859,status28472,
88024,name798,address35721,status60517,
51122,name25236,address95756,status46635,
30287,name45136,address56746,status75663,
80063,name50234,address91727,status47849,
89393,name53890,address50585,status41852,
31933,name78821,address10188,status10080,
21293,name73838,address51123,status75227,
15049,name409,address2581,status40782,
43005,name91571,address23856,status61291,
61961,name58877,address47700,status37413,
52038,name91759,address27902,status7488,
84528,name90618,address35663,status33735,
70964,name80486,address9161,status61436,
43991,name38138,address10086,status77802,
13952,name12889,address70036,status53718,
69315,name56969,address60785,status53204,
87179,name1008,address66815,status85174,
83619,name61175,address5604,status88223,
57890,name95952,address46720,status28822,
35665,name61588,address86764,status21206,
63001,name63653,address71212,status70178,
19982,name88946,address20048,status77750,
94674,name65689,address94637,status43032,
98439,name75078,address16243,status96301,
59317,name81626,address32042,status40073,
33012,name13799,address73774,status20510,
85239,name55448,address40996,status74037,
88501,name49261,address31384,status37051,
67573,name16771,address57877,status74322,
71253,name12978,address86879,status18857,
53335,name49617,address50289,status89062,
31145,name45300,address95470,status1119,
57391,name96565,address51494,status82120,
75504,name94033,address27431,status94342,
55481,name96713,address54493,status71970,
39089,name4200,address65960,status42138,
35195,name61252,address36248,status63889,
84129,name70910,address19336,status42438,
75396,name84548,address50228,status29187,
81245,name23222,address80440,status75724,
14958,name64229,address35878,status16823,
84330,name96791,address26563,status37723,
3069,name75656,address37375,status78880,
17881,name59466,address87440,status56950,
49215,name46733,address41322,status40706,
55238,name56281,address35933,status50931,
9419,name46904,address18826,status51603,
63734,name4369,address37955,status78713,
48804,name93263,address83487,status40379,
59926,name32000,address56726,status24672,
69462,name75193,address95935,status66899,
36641,name75831,address22532,status5940,
95765,name21824,address83582,status43049,
88472,name57320,address25075,status23602,
99330,name91472,address24936,status3066,
49801,name77064,address24164,status18921,
50503,name86165,address27332,status64855,
67338,name42926,address34836,status33210,
20151,name1248,address70480,status51936,
96124,name43410,address66519,status36984,
70545,name38754,address94729,status39531,
31882,name81710,address59325,status48488,
76060,name97295,address34434,status68637,
88105,name88160,address51312,status1154,
30986,name18780,address44169,status83535,
64344,name32581,address43793,status66573,
39158,name79393,address54279,status95306,
79999,name43167,address57119,status98022,
56711,name75864,address60926,status52299,
57969,name72912,address74833,status70233,
86893,name10267,address21898,status48895,
95787,name6844,address98809,status63526,
29153,name21129,address32643,status20135,
13076,name45674,address99393,status1501,
99430,name82625,address93495,status41045,
74941,name64835,address47215,status70562,
88652,name14116,address59601,status49485,
51200,name38481,address21250,status74281,
64073,name13559,address1495,status43748,
70467,name95649,address2900,status13658,
4320,name17758,address91685,status69124,
596,name24033,address76887,status87182,
61660,name41538,address26292,status14373,
70242,name25210,address74831,status70515,
74860,name81879,address36149,status6220,
39126,name7619,address3323,status31109,
76519,name51578,address31825,status35492,
1554,name56053,address52706,status27291,
85793,name46019,address67081,status28489,
32045,name71721,address20323,status45226,
54825,name68339,address35711,status9501,
60223,name66966,address84626,status95088,
80580,name10696,address47753,status2339,
55242,name40917,address33875,status13166,
23913,name91049,address87939,status52404,
70479,name83777,address20679,status88852,
73810,name26234,address73066,status12179,
52617,name3585,address47686,status80283,
57607,name65030,address76678,status54239,
6421,name46511,address21207,status9596,
49130,name54377,address64971,status84186,
79209,name47481,address23881,status6578,
30264,name98448,address85524,status4235,
98552,name10077,address65142,status28669,
17894,name95260,address34697,status53910,
83437,name94604,address85443,status93434,
76389,name94462,address91963,status8165,
66732,name25066,address82332,status82156,
26047,name6396,address98373,status2850,
58678,name26987,address66330,status39094,
97241,name3850,address63306,status48634,
2883,name46360,address38526,status23518,
26194,name65906,address8699,status78267,
68199,name25800,address97428,status24780,
48960,name69356,address29424,status61142,
79279,name50598,address2707,status66664,
34103,name99141,address55595,status38557,
70403,name98865,address69530,status23006,
98531,name82812,address76730,status99941,
16003,name56599,address20914,status69757,
81386,name59712,address74292,status54021,
34060,name80184,address90096,status86675,
34700,name94067,address66616,status69653,
77650,name47625,address32113,status48114,
8581,name17385,address1747,status88911,
76421,name31405,address2621,status88014,
71719,name30729,address56216,status62609,
49710,name54013,address32582,status64764,
74210,name91370,address76167,status60313,
68272,name36065,address10824,status56820,
80510,name80663,address97352,status3367,
81385,name43797,address33480,status92368,
27517,name50315,address42191,status37789,
27824,name31333,address36535,status16330,
45211,name17941,address20792,status9218,
94006,name27312,address3278,status12993,
15087,name79477,address54953,status33754,
62279,name18695,address44401,status51380,
83145,name66012,address37940,status81039,
5640,name79727,address74638,status17061,
63732,name96464,address28916,status32459,
2552,name29466,address89629,status38326,
35283,name4261,address39757,status73243,
47473,name63890,address92638,status56943,
74917,name50276,address72174,status58189,
22702,name23456,address76726,status78146,
55431,name70607,address33586,status7779,
31962,name58454,address54580,status8029,
1722,name61237,address41564,status44817,
71603,name29249,address8534,status67682,
81788,name15019,address36128,status8305,
79112,name74635,address29609,status11351,
23387,name65865,address10005,status57310,
43719,name14205,address7868,status69307,
45806,name54387,address27181,status2268,
35092,name23779,address95948,status11887,
26439,name68501,address54895,status87251,
12569,name87470,address85724,status40670,
82536,name76278,address74763,status97270,
40456,name11733,address60729,status88639,
49743,name75031,address83397,status52174,
60540,name21903,address63276,status79804,
54405,name80535,address63868,status21943,
91036,name13877,address36502,status9234,
51102,name12953,address45957,status65469,
97816,name9475,address19414,status66927,
83478,name18017,address75475,status67551,
30825,name61462,address97248,status83123,
30451,name24758,address6576,status96527,
90226,name83886,address4836,status36079,
62535,name77665,address99394,status36912,
51043,name56973,address99183,status98216,
25069,name89709,address36809,status75862,
38135,name88227,address10388,status85321,
36804,name94685,address84521,status54050,
16112,name55903,address92059,status13642,
62263,name7506,address93825,status43581,
90912,name75419,address97815,status10665,
19254,name5621,address9739,status40507,
47345,name99178,address24244,status54345,
11988,name42477,address27490,status51707,
38543,name81271,address19280,status25494,
49956,name72637,address43606,status17159,
13511,name10090,address17179,status13672,
60158,name81598,address18888,status62386,
41576,name43234,address69848,status62751,
89626,name46695,address35115,status60762,
67588,name77339,address92538,status52038,
95570,name69895,address25764,status21832,
91855,name89351,address12231,status86705,
14564,name4678,address15563,status42764,
23806,name27446,address99736,status54017,
53774,name4105,address15527,status39011,
85610,name49360,address14294,status52316,
63184,name17965,address39573,status59379,
92362,name25526,address67230,status41879,
98509,name74953,address98082,status44171,
21019,name65350,address98686,status13070,
92681,name62670,address57836,status15365,
45750,name82101,address83880,status73547,
92904,name53444,address38982,status22217,
38134,name31062,address44021,status23708,
79995,name41838,address78810,status49927,
90352,name41605,address48849,status28807,
95720,name68382,address20314,status13528,
41,name4023,address90624,status41942,
18887,name10300,address29735,status21441,
61663,name20214,address87410,status69115,
67405,name86721,address90318,status93387,
94026,name81275,address26750,status10820,
94917,name84823,address98147,status28575,
91485,name52114,address87912,status4036,
43256,name18685,address11240,status69800,
44451,name43096,address15804,status87920,
88455,name80736,address52389,status98772,
74116,name85568,address10994,status19775,
3277,name37507,address8527,status79411,
6655,name95433,address3946,status39209,
6943,name59095,address58883,status57206,
56207,name31753,address52237,status14019,
89769,name64944,address33193,status33061,
15734,name40155,address92512,status10908,
52435,name45464,address89593,status36277,
46685,name5853,address1532,status97645,
55677,name56677,address78762,status75428,
51950,name12337,address27101,status81617,
10828,name30800,address11837,status85294,
3227,name56313,address74715,status14323,
30705,name5333,address83278,status20032,
72833,name8154,address23559,status99668,
61861,name14577,address12883,status92155,
2887,name29945,address38958,status37253,
51468,name57669,address29630,status97649,
71805,name74304,address11187,status16904,
62164,name91793,address54584,status16870,
8224,name75545,address99094,status35282,
56596,name27481,address46726,status43151,
81106,name90001,address64241,status43148,
3311,name71875,address87142,status80758,
12931,name68246,address78198,status51373,
83792,name11479,address88624,status9939,
76365,name74425,address74644,status51585,
33294,name9181,address17974,status82772,
51953,name60301,address95889,status10596,
37543,name30114,address89606,status16246,
8636,name81061,address91952,status46439,
27922,name84836,address18248,status47270,
22713,name28362,address9802,status91422,
33695,name2418,address29647,status90992,
35393,name86198,address80544,status78350,
32171,name80252,address10115,status74680,
19522,name86829,address34044,status61106,
72033,name79607,address44597,status55290,
20537,name1418,address37564,status9570,
11523,name65015,address49092,status66821,
16220,name12288,address26057,status82337,
99643,name19175,address4026,status68731,
45579,name77288,address81576,status3910,
59401,name58179,address43017,status99134,
58908,name88881,address6473,status6799,
72843,name81944,address65038,status97459,
93215,name3353,address35111,status1976,
98871,name95975,address88017,status26751,
73346,name67026,address53797,status95873,
52861,name11681,address78016,status91948,
90952,name45086,address1232,status47883,
29287,name67052,address88696,status7076,
38418,name30611,address34881,status1595,
31577,name70812,address83198,status11764,
47192,name68248,address57498,status64598,
90387,name80218,address71808,status39818,
15598,name70757,address70566,status29987,
77836,name97920,address30838,status78519,
